Week of fetchdate_orig	page_domain_root	page_url	title_new	Distinct count of ID	topic
February 7, 2022	riafan.ru	https://riafan.ru/1603711-francuzskii-diplomat-geenno-nazval-hudshuyu-oshibku-nato-v-otnosheniyah-s-rf	французский дипломат геэнно назвал худшую ошибку нато в отношениях с рф	1	Inflation in Russia
January 31, 2022	riafan.ru	https://riafan.ru/1602534-rossiya-proigrala-sbornoi-portugalii-v-finale-chempionata-evropy-po-mini-futbolu	россия проиграла сборной португалии в финале чемпионата европы по мини футболу	1	Inflation in Russia
January 31, 2022	riafan.ru	https://riafan.ru/1602351-zhurnalist-grin-schitaet-chto-nato-proigrala-putinu-iz-za-krizisa-mezhdu-vashingtonom-i-es	журналист грин считает  что нато проиграла путину из за кризиса между вашингтоном и ес	1	Inflation in Russia
January 24, 2022	riafan.ru	https://riafan.ru/1597371-voenkor-astrahan-lyubaya-ataka-na-donbass-zahlebnetsya-na-pervom-kilometre-iz-za-odnoi-oshibki-kieva-i-nato	военкор астрахань  любая атака на донбасс захлебнется на первом километре из за одной ошибки киева и нато	1	Inflation in Russia
January 24, 2022	riafan.ru	https://riafan.ru/1596587-politkonsultant-granovskii-nazval-glavnuyu-oshibku-ukrainy-v-otnosheniyah-s-zapadom	политконсультант грановский назвал главную ошибку украины в отношениях с западом	1	Inflation in Russia
January 10, 2022	riafan.ru	https://riafan.ru/1589390-amerikanskii-diplomat-bert-nazval-oshibochnoi-ideyu-rasshireniya-nato-pod-predlogom-demokratii	американский дипломат берт назвал ошибочной идею расширения нато под предлогом демократии	1	Inflation in Russia
December 27, 2021	riafan.ru	https://riafan.ru/1580816-polkovnik-starikov-glupaya-oshibka-bryusselya-zastavila-evropu-platit-gazpromu-po-tri-milliarda-v-nedelyu	полковник стариков  глупая ошибка брюсселя заставила европу платить  газпрому  по три миллиарда в неделю	1	Inflation in Russia
December 27, 2021	riafan.ru	https://riafan.ru/1578261-polkovnik-martin-popytalsya-otyskat-nedopustimuyu-oshibku-v-soglashenii-stran-zapada-i-rossii	полковник мартин попытался отыскать  недопустимую  ошибку в соглашении стран запада и россии	1	Inflation in Russia
January 10, 2022	inosmi.ru	https://inosmi.ru/politic/20220112/251274136.html	observador  португалия   украина в нато  историческая ошибка   политика   иносми	1	Inflation in Russia
January 10, 2022	inosmi.ru	https://inosmi.ru/politic/20220112/251274136.html	observador  португалия   украина в нато  историческая ошибка	1	Inflation in Russia
January 3, 2022	inosmi.ru	https://inosmi.ru/politic/20220106/251251371.html	geopolitika news  хорватия   расширение нато на восток    фатальная ошибка  сша   политика   иносми	1	Inflation in Russia
July 25, 2022	inosmi.ru	https://inosmi.ru/20220728/gaz-255228886.html	украина проиграла  россия нашла сильного союзника в европе	1	Inflation in Russia
July 25, 2022	inosmi.ru	https://inosmi.ru/20220726/sanktsii-255200537.html	запад проиграл россии санкционную войну	1	Inflation in Russia
July 18, 2022	inosmi.ru	https://inosmi.ru/20220723/rusofobiya-255145584.html	западные эксперты будут ошибаться насчет украины  пока не прекратят демонизацию путина	1	Inflation in Russia
July 18, 2022	inosmi.ru	https://inosmi.ru/20220718/kult-255077629.html	байден проигрывает битву за украину  нато   на последнем издыхании	1	Inflation in Russia
July 11, 2022	inosmi.ru	https://inosmi.ru/20220715/geopolitika-255036129.html	запад надеется побить россию тем же способом  что и ссср  это ошибка	1	Inflation in Russia
July 11, 2022	inosmi.ru	https://inosmi.ru/20220715/araby-255046033.html	байден бессилен  запад уже проиграл ближний восток путину	1	Inflation in Russia
July 11, 2022	inosmi.ru	https://inosmi.ru/20220712/gaz-254965581.html	если европа повторит эту ошибку  ее газовый план обречен на провал	1	Inflation in Russia
July 4, 2022	inosmi.ru	https://inosmi.ru/20220709/rossiya-254933674.html	западные элиты ошиблись с недооценкой воли россии к победе на украине	1	Inflation in Russia
July 4, 2022	inosmi.ru	https://inosmi.ru/20220708/suvalkskiy-koridor-254912388.html	у нато есть слабое звено  и плохие новости для россии	1	Inflation in Russia
June 13, 2022	inosmi.ru	https://inosmi.ru/20220612/ekonomika-254521753.html	запад проиграл экономическую войну против россии	1	Inflation in Russia
May 30, 2022	inosmi.ru	https://inosmi.ru/20220531/krasnaya-254350322.html	на западе сочли красную площадь  шок контентом  не для слабонервных	1	Inflation in Russia
May 23, 2022	inosmi.ru	https://inosmi.ru/20220524/energetika-254249727.html	россия вытянула энергетический козырь  европа проигрывает	1	Inflation in Russia
May 16, 2022	inosmi.ru	https://inosmi.ru/20220521/natsizm-254219817.html	сталин ошибся в западе  и теперь история повторяется	1	Inflation in Russia
May 16, 2022	inosmi.ru	https://inosmi.ru/20220518/shvetsiya-254187937.html	подстраиваясь под нато  швеция только слабеет	1	Inflation in Russia
May 16, 2022	inosmi.ru	https://inosmi.ru/20220518/politika-254176416.html	зеленского позвали на саммит нато в мадриде  это ошибка	1	Inflation in Russia
May 9, 2022	inosmi.ru	https://inosmi.ru/20220515/sanktsii-254138700.html	санкции запада против россии стали следствием ошибочного диагноза	1	Inflation in Russia
April 11, 2022	inosmi.ru	https://inosmi.ru/20220413/obvineniya-253797260.html	запад слаб  он решил отыграться на россии	1	Inflation in Russia
March 28, 2022	inosmi.ru	https://inosmi.ru/20220330/gaz-253616445.html	игра  на слабо   что будет с поставками российского газа в европу	1	Inflation in Russia
March 21, 2022	inosmi.ru	https://inosmi.ru/20220321/konflikt-253475069.html	мир разделится  европа проиграет	1	Inflation in Russia
March 14, 2022	inosmi.ru	https://inosmi.ru/20220315/ssha-253391976.html	отказ запада признать интересы россии оказался фатальной ошибкой	1	Inflation in Russia
February 28, 2022	inosmi.ru	https://inosmi.ru/20220305/oon-253288509.html	байден хвалится единством европы в борьбе с россией  но он ошибается	1	Inflation in Russia
February 21, 2022	inosmi.ru	https://inosmi.ru/20220225/ukraina-253189299.html	на западе ищут ошибку   неужели  покупая у россии  мы оплатили эту войну	1	Inflation in Russia
February 21, 2022	inosmi.ru	https://inosmi.ru/20220221/zapad-253118555.html	запад проигрывает россии  названа причина               иносми	1	Inflation in Russia
February 14, 2022	inosmi.ru	https://inosmi.ru/20220217/putin-253049954.html	путин удостоверился в слабости запада  его ничто не остановит	1	Inflation in Russia
February 14, 2022	inosmi.ru	https://inosmi.ru/20220217/germaniya-253068970.html	беды украины выявили слабое звено европы               иносми	1	Inflation in Russia
January 31, 2022	inosmi.ru	https://inosmi.ru/20220205/voyna-252875164.html	запад проиграет в войне с путиным за украину  и вот почему	1	Inflation in Russia
